trial,persp_element,persp_timestep,cause_timestep,reader_timestep,cause,reader,strenght
1,3,19,15,16,5,5,1.0
1,3,19,15,16,6,5,1.0
1,3,19,15,16,8,5,1.0
1,3,19,15,16,1,6,1.0
1,3,19,15,16,5,6,1.0
1,3,19,15,16,1,8,1.0
1,3,19,15,16,6,8,1.0
1,3,19,14,15,2,5,1.0
1,3,19,14,15,5,5,1.0
1,3,19,14,15,6,5,1.0
1,3,19,14,15,8,5,1.0
1,3,19,14,15,1,6,1.0
1,3,19,14,15,5,6,1.0
1,3,19,14,15,1,8,1.0
1,3,19,14,15,6,8,1.0
1,3,19,13,14,2,5,1.0
1,3,19,13,14,5,5,1.0
1,3,19,13,14,6,5,1.0
1,3,19,13,14,8,5,1.0
1,3,19,13,14,1,6,1.0
1,3,19,13,14,5,6,1.0
1,3,19,13,14,1,8,1.0
1,3,19,13,14,6,8,1.0
1,3,19,12,13,2,5,1.0
1,3,19,12,13,5,5,1.0
1,3,19,12,13,6,5,1.0
1,3,19,12,13,8,5,1.0
1,3,19,12,13,1,6,1.0
1,3,19,12,13,5,6,1.0
1,3,19,12,13,1,8,1.0
1,3,19,12,13,6,8,1.0
1,3,19,11,12,2,5,0.21428699999999995
1,3,19,11,12,5,5,0.21428699999999995
1,3,19,11,12,6,5,0.21428699999999995
1,3,19,11,12,8,5,0.21428699999999995
1,3,19,11,12,1,6,0.2
1,3,19,11,12,5,6,0.2
1,3,19,11,12,1,8,0.227272
1,3,19,11,12,6,8,0.227272
1,3,19,10,11,2,5,0.21428699999999995
1,3,19,10,11,5,5,0.21428699999999995
1,3,19,10,11,6,5,0.21428699999999995
1,3,19,10,11,8,5,0.21428699999999995
1,3,19,10,11,1,6,0.2
1,3,19,10,11,5,6,0.2
1,3,19,10,11,1,8,0.227272
1,3,19,10,11,6,8,0.227272
1,3,19,9,10,2,5,0.16666800000000004
1,3,19,9,10,5,5,0.16666800000000004
1,3,19,9,10,6,5,0.16666800000000004
1,3,19,9,10,8,5,0.16666800000000004
1,3,19,9,10,1,6,0.2
1,3,19,9,10,5,6,0.2
1,3,19,9,10,1,8,0.5
1,3,19,9,10,6,8,0.5
1,3,19,8,9,2,5,0.16666800000000004
1,3,19,8,9,5,5,0.16666800000000004
1,3,19,8,9,6,5,0.16666800000000004
1,3,19,8,9,8,5,0.16666800000000004
1,3,19,8,9,1,6,0.333333
1,3,19,8,9,5,6,0.333333
1,3,19,8,9,1,8,0.5
1,3,19,8,9,6,8,0.5
1,3,19,7,8,2,5,0.16666800000000004
1,3,19,7,8,5,5,0.16666800000000004
1,3,19,7,8,6,5,0.16666800000000004
1,3,19,7,8,8,5,0.16666800000000004
1,3,19,7,8,1,6,0.2
1,3,19,7,8,5,6,0.2
1,3,19,7,8,1,8,0.227272
1,3,19,7,8,6,8,0.227272
1,3,19,6,7,2,5,1.0
1,3,19,6,7,5,5,1.0
1,3,19,6,7,6,5,1.0
1,3,19,6,7,8,5,1.0
1,3,19,6,7,1,6,1.0
1,3,19,6,7,5,6,1.0
1,3,19,6,7,1,8,1.0
1,3,19,6,7,6,8,1.0
1,3,19,5,6,2,5,1.0
1,3,19,5,6,5,5,1.0
1,3,19,5,6,6,5,1.0
1,3,19,5,6,8,5,1.0
1,3,19,5,6,1,6,1.0
1,3,19,5,6,5,6,1.0
1,3,19,5,6,1,8,1.0
1,3,19,5,6,6,8,1.0
1,3,19,4,5,2,5,1.0
1,3,19,4,5,5,5,1.0
1,3,19,4,5,6,5,1.0
1,3,19,4,5,8,5,1.0
1,3,19,4,5,1,6,1.0
1,3,19,4,5,5,6,1.0
1,3,19,4,5,1,8,1.0
1,3,19,4,5,6,8,1.0
1,3,19,3,4,2,5,1.0
1,3,19,3,4,5,5,1.0
1,3,19,3,4,6,5,1.0
1,3,19,3,4,8,5,1.0
1,3,19,3,4,1,6,1.0
1,3,19,3,4,5,6,1.0
1,3,19,3,4,1,8,1.0
1,3,19,3,4,6,8,1.0
1,3,19,2,3,2,5,0.21428699999999995
1,3,19,2,3,5,5,0.21428699999999995
1,3,19,2,3,6,5,0.21428699999999995
1,3,19,2,3,8,5,0.21428699999999995
1,3,19,2,3,1,6,0.333333
1,3,19,2,3,5,6,0.333333
1,3,19,2,3,1,8,0.227272
1,3,19,2,3,6,8,0.227272
1,3,19,1,2,2,5,0.16666800000000004
1,3,19,1,2,5,5,0.16666800000000004
1,3,19,1,2,6,5,0.16666800000000004
1,3,19,1,2,8,5,0.16666800000000004
1,3,19,1,2,1,6,0.2
1,3,19,1,2,5,6,0.2
1,3,19,1,2,1,8,0.5
1,3,19,1,2,6,8,0.5
1,3,19,0,1,2,5,0.16666800000000004
1,3,19,0,1,5,5,0.16666800000000004
1,3,19,0,1,6,5,0.16666800000000004
1,3,19,0,1,8,5,0.16666800000000004
1,3,19,0,1,1,6,0.2
1,3,19,0,1,5,6,0.2
1,3,19,0,1,1,8,0.227272
1,3,19,0,1,6,8,0.227272
1,3,18,17,18,1,3,1.0
1,3,18,17,18,5,3,1.0
1,3,18,17,18,6,3,1.0
1,3,18,16,17,2,5,1.0
1,3,18,16,17,5,5,1.0
1,3,18,16,17,6,5,1.0
1,3,18,16,17,8,5,1.0
1,3,18,16,17,1,6,1.0
1,3,18,16,17,5,6,1.0
1,3,18,15,16,2,5,1.0
1,3,18,15,16,5,5,1.0
1,3,18,15,16,6,5,1.0
1,3,18,15,16,8,5,1.0
1,3,18,15,16,1,6,1.0
1,3,18,15,16,5,6,1.0
1,3,18,15,16,1,8,1.0
1,3,18,15,16,6,8,1.0
1,3,18,14,15,2,5,1.0
1,3,18,14,15,5,5,1.0
1,3,18,14,15,6,5,1.0
1,3,18,14,15,8,5,1.0
1,3,18,14,15,1,6,1.0
1,3,18,14,15,5,6,1.0
1,3,18,14,15,1,8,1.0
1,3,18,14,15,6,8,1.0
1,3,18,13,14,2,5,1.0
1,3,18,13,14,5,5,1.0
1,3,18,13,14,6,5,1.0
1,3,18,13,14,8,5,1.0
1,3,18,13,14,1,6,1.0
1,3,18,13,14,5,6,1.0
1,3,18,13,14,1,8,1.0
1,3,18,13,14,6,8,1.0
1,3,18,12,13,2,5,1.0
1,3,18,12,13,5,5,1.0
1,3,18,12,13,6,5,1.0
1,3,18,12,13,8,5,1.0
1,3,18,12,13,1,6,1.0
1,3,18,12,13,5,6,1.0
1,3,18,12,13,1,8,1.0
1,3,18,12,13,6,8,1.0
1,3,18,11,12,2,5,0.21428699999999995
1,3,18,11,12,5,5,0.21428699999999995
1,3,18,11,12,6,5,0.21428699999999995
1,3,18,11,12,8,5,0.21428699999999995
1,3,18,11,12,1,6,0.2
1,3,18,11,12,5,6,0.2
1,3,18,11,12,1,8,0.227272
1,3,18,11,12,6,8,0.227272
1,3,18,10,11,2,5,0.21428699999999995
1,3,18,10,11,5,5,0.21428699999999995
1,3,18,10,11,6,5,0.21428699999999995
1,3,18,10,11,8,5,0.21428699999999995
1,3,18,10,11,1,6,0.2
1,3,18,10,11,5,6,0.2
1,3,18,10,11,1,8,0.227272
1,3,18,10,11,6,8,0.227272
1,3,18,9,10,2,5,0.16666800000000004
1,3,18,9,10,5,5,0.16666800000000004
1,3,18,9,10,6,5,0.16666800000000004
1,3,18,9,10,8,5,0.16666800000000004
1,3,18,9,10,1,6,0.2
1,3,18,9,10,5,6,0.2
1,3,18,9,10,1,8,0.5
1,3,18,9,10,6,8,0.5
1,3,18,8,9,2,5,0.16666800000000004
1,3,18,8,9,5,5,0.16666800000000004
1,3,18,8,9,6,5,0.16666800000000004
1,3,18,8,9,8,5,0.16666800000000004
1,3,18,8,9,1,6,0.333333
1,3,18,8,9,5,6,0.333333
1,3,18,8,9,1,8,0.5
1,3,18,8,9,6,8,0.5
1,3,18,7,8,2,5,0.16666800000000004
1,3,18,7,8,5,5,0.16666800000000004
1,3,18,7,8,6,5,0.16666800000000004
1,3,18,7,8,8,5,0.16666800000000004
1,3,18,7,8,1,6,0.2
1,3,18,7,8,5,6,0.2
1,3,18,7,8,1,8,0.227272
1,3,18,7,8,6,8,0.227272
1,3,18,6,7,2,5,1.0
1,3,18,6,7,5,5,1.0
1,3,18,6,7,6,5,1.0
1,3,18,6,7,8,5,1.0
1,3,18,6,7,1,6,1.0
1,3,18,6,7,5,6,1.0
1,3,18,6,7,1,8,1.0
1,3,18,6,7,6,8,1.0
1,3,18,5,6,2,5,1.0
1,3,18,5,6,5,5,1.0
1,3,18,5,6,6,5,1.0
1,3,18,5,6,8,5,1.0
1,3,18,5,6,1,6,1.0
1,3,18,5,6,5,6,1.0
1,3,18,5,6,1,8,1.0
1,3,18,5,6,6,8,1.0
1,3,18,4,5,2,5,1.0
1,3,18,4,5,5,5,1.0
1,3,18,4,5,6,5,1.0
1,3,18,4,5,8,5,1.0
1,3,18,4,5,1,6,1.0
1,3,18,4,5,5,6,1.0
1,3,18,4,5,1,8,1.0
1,3,18,4,5,6,8,1.0
1,3,18,3,4,2,5,1.0
1,3,18,3,4,5,5,1.0
1,3,18,3,4,6,5,1.0
1,3,18,3,4,8,5,1.0
1,3,18,3,4,1,6,1.0
1,3,18,3,4,5,6,1.0
1,3,18,3,4,1,8,1.0
1,3,18,3,4,6,8,1.0
1,3,18,2,3,2,5,0.21428699999999995
1,3,18,2,3,5,5,0.21428699999999995
1,3,18,2,3,6,5,0.21428699999999995
1,3,18,2,3,8,5,0.21428699999999995
1,3,18,2,3,1,6,0.333333
1,3,18,2,3,5,6,0.333333
1,3,18,2,3,1,8,0.227272
1,3,18,2,3,6,8,0.227272
1,3,18,1,2,2,5,0.16666800000000004
1,3,18,1,2,5,5,0.16666800000000004
1,3,18,1,2,6,5,0.16666800000000004
1,3,18,1,2,8,5,0.16666800000000004
1,3,18,1,2,1,6,0.2
1,3,18,1,2,5,6,0.2
1,3,18,1,2,1,8,0.5
1,3,18,1,2,6,8,0.5
1,3,18,0,1,2,5,0.16666800000000004
1,3,18,0,1,5,5,0.16666800000000004
1,3,18,0,1,6,5,0.16666800000000004
1,3,18,0,1,8,5,0.16666800000000004
1,3,18,0,1,1,6,0.2
1,3,18,0,1,5,6,0.2
1,3,18,0,1,1,8,0.227272
1,3,18,0,1,6,8,0.227272
1,3,17,16,17,1,3,1.0
1,3,17,16,17,5,3,1.0
1,3,17,16,17,6,3,1.0
1,3,17,15,16,2,5,1.0
1,3,17,15,16,5,5,1.0
1,3,17,15,16,6,5,1.0
1,3,17,15,16,8,5,1.0
1,3,17,15,16,1,6,1.0
1,3,17,15,16,5,6,1.0
1,3,17,14,15,2,5,1.0
1,3,17,14,15,5,5,1.0
1,3,17,14,15,6,5,1.0
1,3,17,14,15,8,5,1.0
1,3,17,14,15,1,6,1.0
1,3,17,14,15,5,6,1.0
1,3,17,14,15,1,8,1.0
1,3,17,14,15,6,8,1.0
1,3,17,13,14,2,5,1.0
1,3,17,13,14,5,5,1.0
1,3,17,13,14,6,5,1.0
1,3,17,13,14,8,5,1.0
1,3,17,13,14,1,6,1.0
1,3,17,13,14,5,6,1.0
1,3,17,13,14,1,8,1.0
1,3,17,13,14,6,8,1.0
1,3,17,12,13,2,5,1.0
1,3,17,12,13,5,5,1.0
1,3,17,12,13,6,5,1.0
1,3,17,12,13,8,5,1.0
1,3,17,12,13,1,6,1.0
1,3,17,12,13,5,6,1.0
1,3,17,12,13,1,8,1.0
1,3,17,12,13,6,8,1.0
1,3,17,11,12,2,5,0.21428699999999995
1,3,17,11,12,5,5,0.21428699999999995
1,3,17,11,12,6,5,0.21428699999999995
1,3,17,11,12,8,5,0.21428699999999995
1,3,17,11,12,1,6,0.2
1,3,17,11,12,5,6,0.2
1,3,17,11,12,1,8,0.227272
1,3,17,11,12,6,8,0.227272
1,3,17,10,11,2,5,0.21428699999999995
1,3,17,10,11,5,5,0.21428699999999995
1,3,17,10,11,6,5,0.21428699999999995
1,3,17,10,11,8,5,0.21428699999999995
1,3,17,10,11,1,6,0.2
1,3,17,10,11,5,6,0.2
1,3,17,10,11,1,8,0.227272
1,3,17,10,11,6,8,0.227272
1,3,17,9,10,2,5,0.16666800000000004
1,3,17,9,10,5,5,0.16666800000000004
1,3,17,9,10,6,5,0.16666800000000004
1,3,17,9,10,8,5,0.16666800000000004
1,3,17,9,10,1,6,0.2
1,3,17,9,10,5,6,0.2
1,3,17,9,10,1,8,0.5
1,3,17,9,10,6,8,0.5
1,3,17,8,9,2,5,0.16666800000000004
1,3,17,8,9,5,5,0.16666800000000004
1,3,17,8,9,6,5,0.16666800000000004
1,3,17,8,9,8,5,0.16666800000000004
1,3,17,8,9,1,6,0.333333
1,3,17,8,9,5,6,0.333333
1,3,17,8,9,1,8,0.5
1,3,17,8,9,6,8,0.5
1,3,17,7,8,2,5,0.16666800000000004
1,3,17,7,8,5,5,0.16666800000000004
1,3,17,7,8,6,5,0.16666800000000004
1,3,17,7,8,8,5,0.16666800000000004
1,3,17,7,8,1,6,0.2
1,3,17,7,8,5,6,0.2
1,3,17,7,8,1,8,0.227272
1,3,17,7,8,6,8,0.227272
1,3,17,6,7,2,5,1.0
1,3,17,6,7,5,5,1.0
1,3,17,6,7,6,5,1.0
1,3,17,6,7,8,5,1.0
1,3,17,6,7,1,6,1.0
1,3,17,6,7,5,6,1.0
1,3,17,6,7,1,8,1.0
1,3,17,6,7,6,8,1.0
1,3,17,5,6,2,5,1.0
1,3,17,5,6,5,5,1.0
1,3,17,5,6,6,5,1.0
1,3,17,5,6,8,5,1.0
1,3,17,5,6,1,6,1.0
1,3,17,5,6,5,6,1.0
1,3,17,5,6,1,8,1.0
1,3,17,5,6,6,8,1.0
1,3,17,4,5,2,5,1.0
1,3,17,4,5,5,5,1.0
1,3,17,4,5,6,5,1.0
1,3,17,4,5,8,5,1.0
1,3,17,4,5,1,6,1.0
1,3,17,4,5,5,6,1.0
1,3,17,4,5,1,8,1.0
1,3,17,4,5,6,8,1.0
1,3,17,3,4,2,5,1.0
1,3,17,3,4,5,5,1.0
1,3,17,3,4,6,5,1.0
1,3,17,3,4,8,5,1.0
1,3,17,3,4,1,6,1.0
1,3,17,3,4,5,6,1.0
1,3,17,3,4,1,8,1.0
1,3,17,3,4,6,8,1.0
1,3,17,2,3,2,5,0.21428699999999995
1,3,17,2,3,5,5,0.21428699999999995
1,3,17,2,3,6,5,0.21428699999999995
1,3,17,2,3,8,5,0.21428699999999995
1,3,17,2,3,1,6,0.333333
1,3,17,2,3,5,6,0.333333
1,3,17,2,3,1,8,0.227272
1,3,17,2,3,6,8,0.227272
1,3,17,1,2,2,5,0.16666800000000004
1,3,17,1,2,5,5,0.16666800000000004
1,3,17,1,2,6,5,0.16666800000000004
1,3,17,1,2,8,5,0.16666800000000004
1,3,17,1,2,1,6,0.2
1,3,17,1,2,5,6,0.2
1,3,17,1,2,1,8,0.5
1,3,17,1,2,6,8,0.5
1,3,17,0,1,2,5,0.16666800000000004
1,3,17,0,1,5,5,0.16666800000000004
1,3,17,0,1,6,5,0.16666800000000004
1,3,17,0,1,8,5,0.16666800000000004
1,3,17,0,1,1,6,0.2
1,3,17,0,1,5,6,0.2
1,3,17,0,1,1,8,0.227272
1,3,17,0,1,6,8,0.227272
1,3,16,15,16,1,3,1.0
1,3,16,15,16,5,3,1.0
1,3,16,15,16,6,3,1.0
1,3,16,14,15,2,5,1.0
1,3,16,14,15,5,5,1.0
1,3,16,14,15,6,5,1.0
1,3,16,14,15,8,5,1.0
1,3,16,14,15,1,6,1.0
1,3,16,14,15,5,6,1.0
1,3,16,13,14,2,5,1.0
1,3,16,13,14,5,5,1.0
1,3,16,13,14,6,5,1.0
1,3,16,13,14,8,5,1.0
1,3,16,13,14,1,6,1.0
1,3,16,13,14,5,6,1.0
1,3,16,13,14,1,8,1.0
1,3,16,13,14,6,8,1.0
1,3,16,12,13,2,5,1.0
1,3,16,12,13,5,5,1.0
1,3,16,12,13,6,5,1.0
1,3,16,12,13,8,5,1.0
1,3,16,12,13,1,6,1.0
1,3,16,12,13,5,6,1.0
1,3,16,12,13,1,8,1.0
1,3,16,12,13,6,8,1.0
1,3,16,11,12,2,5,0.21428699999999995
1,3,16,11,12,5,5,0.21428699999999995
1,3,16,11,12,6,5,0.21428699999999995
1,3,16,11,12,8,5,0.21428699999999995
1,3,16,11,12,1,6,0.2
1,3,16,11,12,5,6,0.2
1,3,16,11,12,1,8,0.227272
1,3,16,11,12,6,8,0.227272
1,3,16,10,11,2,5,0.21428699999999995
1,3,16,10,11,5,5,0.21428699999999995
1,3,16,10,11,6,5,0.21428699999999995
1,3,16,10,11,8,5,0.21428699999999995
1,3,16,10,11,1,6,0.2
1,3,16,10,11,5,6,0.2
1,3,16,10,11,1,8,0.227272
1,3,16,10,11,6,8,0.227272
1,3,16,9,10,2,5,0.16666800000000004
1,3,16,9,10,5,5,0.16666800000000004
1,3,16,9,10,6,5,0.16666800000000004
1,3,16,9,10,8,5,0.16666800000000004
1,3,16,9,10,1,6,0.2
1,3,16,9,10,5,6,0.2
1,3,16,9,10,1,8,0.5
1,3,16,9,10,6,8,0.5
1,3,16,8,9,2,5,0.16666800000000004
1,3,16,8,9,5,5,0.16666800000000004
1,3,16,8,9,6,5,0.16666800000000004
1,3,16,8,9,8,5,0.16666800000000004
1,3,16,8,9,1,6,0.333333
1,3,16,8,9,5,6,0.333333
1,3,16,8,9,1,8,0.5
1,3,16,8,9,6,8,0.5
1,3,16,7,8,2,5,0.16666800000000004
1,3,16,7,8,5,5,0.16666800000000004
1,3,16,7,8,6,5,0.16666800000000004
1,3,16,7,8,8,5,0.16666800000000004
1,3,16,7,8,1,6,0.2
1,3,16,7,8,5,6,0.2
1,3,16,7,8,1,8,0.227272
1,3,16,7,8,6,8,0.227272
1,3,16,6,7,2,5,1.0
1,3,16,6,7,5,5,1.0
1,3,16,6,7,6,5,1.0
1,3,16,6,7,8,5,1.0
1,3,16,6,7,1,6,1.0
1,3,16,6,7,5,6,1.0
1,3,16,6,7,1,8,1.0
1,3,16,6,7,6,8,1.0
1,3,16,5,6,2,5,1.0
1,3,16,5,6,5,5,1.0
1,3,16,5,6,6,5,1.0
1,3,16,5,6,8,5,1.0
1,3,16,5,6,1,6,1.0
1,3,16,5,6,5,6,1.0
1,3,16,5,6,1,8,1.0
1,3,16,5,6,6,8,1.0
1,3,16,4,5,2,5,1.0
1,3,16,4,5,5,5,1.0
1,3,16,4,5,6,5,1.0
1,3,16,4,5,8,5,1.0
1,3,16,4,5,1,6,1.0
1,3,16,4,5,5,6,1.0
1,3,16,4,5,1,8,1.0
1,3,16,4,5,6,8,1.0
1,3,16,3,4,2,5,1.0
1,3,16,3,4,5,5,1.0
1,3,16,3,4,6,5,1.0
1,3,16,3,4,8,5,1.0
1,3,16,3,4,1,6,1.0
1,3,16,3,4,5,6,1.0
1,3,16,3,4,1,8,1.0
1,3,16,3,4,6,8,1.0
1,3,16,2,3,2,5,0.21428699999999995
1,3,16,2,3,5,5,0.21428699999999995
1,3,16,2,3,6,5,0.21428699999999995
1,3,16,2,3,8,5,0.21428699999999995
1,3,16,2,3,1,6,0.333333
1,3,16,2,3,5,6,0.333333
1,3,16,2,3,1,8,0.227272
1,3,16,2,3,6,8,0.227272
1,3,16,1,2,2,5,0.16666800000000004
1,3,16,1,2,5,5,0.16666800000000004
1,3,16,1,2,6,5,0.16666800000000004
1,3,16,1,2,8,5,0.16666800000000004
1,3,16,1,2,1,6,0.2
1,3,16,1,2,5,6,0.2
1,3,16,1,2,1,8,0.5
1,3,16,1,2,6,8,0.5
1,3,16,0,1,2,5,0.16666800000000004
1,3,16,0,1,5,5,0.16666800000000004
1,3,16,0,1,6,5,0.16666800000000004
1,3,16,0,1,8,5,0.16666800000000004
1,3,16,0,1,1,6,0.2
1,3,16,0,1,5,6,0.2
1,3,16,0,1,1,8,0.227272
1,3,16,0,1,6,8,0.227272
1,3,15,14,15,1,3,1.0
1,3,15,14,15,5,3,1.0
1,3,15,14,15,6,3,1.0
1,3,15,13,14,2,5,1.0
1,3,15,13,14,5,5,1.0
1,3,15,13,14,6,5,1.0
1,3,15,13,14,8,5,1.0
1,3,15,13,14,1,6,1.0
1,3,15,13,14,5,6,1.0
1,3,15,12,13,2,5,1.0
1,3,15,12,13,5,5,1.0
1,3,15,12,13,6,5,1.0
1,3,15,12,13,8,5,1.0
1,3,15,12,13,1,6,1.0
1,3,15,12,13,5,6,1.0
1,3,15,12,13,1,8,1.0
1,3,15,12,13,6,8,1.0
1,3,15,11,12,2,5,0.21428699999999995
1,3,15,11,12,5,5,0.21428699999999995
1,3,15,11,12,6,5,0.21428699999999995
1,3,15,11,12,8,5,0.21428699999999995
1,3,15,11,12,1,6,0.2
1,3,15,11,12,5,6,0.2
1,3,15,11,12,1,8,0.227272
1,3,15,11,12,6,8,0.227272
1,3,15,10,11,2,5,0.21428699999999995
1,3,15,10,11,5,5,0.21428699999999995
1,3,15,10,11,6,5,0.21428699999999995
1,3,15,10,11,8,5,0.21428699999999995
1,3,15,10,11,1,6,0.2
1,3,15,10,11,5,6,0.2
1,3,15,10,11,1,8,0.227272
1,3,15,10,11,6,8,0.227272
1,3,15,9,10,2,5,0.16666800000000004
1,3,15,9,10,5,5,0.16666800000000004
1,3,15,9,10,6,5,0.16666800000000004
1,3,15,9,10,8,5,0.16666800000000004
1,3,15,9,10,1,6,0.2
1,3,15,9,10,5,6,0.2
1,3,15,9,10,1,8,0.5
1,3,15,9,10,6,8,0.5
1,3,15,8,9,2,5,0.16666800000000004
1,3,15,8,9,5,5,0.16666800000000004
1,3,15,8,9,6,5,0.16666800000000004
1,3,15,8,9,8,5,0.16666800000000004
1,3,15,8,9,1,6,0.333333
1,3,15,8,9,5,6,0.333333
1,3,15,8,9,1,8,0.5
1,3,15,8,9,6,8,0.5
1,3,15,7,8,2,5,0.16666800000000004
1,3,15,7,8,5,5,0.16666800000000004
1,3,15,7,8,6,5,0.16666800000000004
1,3,15,7,8,8,5,0.16666800000000004
1,3,15,7,8,1,6,0.2
1,3,15,7,8,5,6,0.2
1,3,15,7,8,1,8,0.227272
1,3,15,7,8,6,8,0.227272
1,3,15,6,7,2,5,1.0
1,3,15,6,7,5,5,1.0
1,3,15,6,7,6,5,1.0
1,3,15,6,7,8,5,1.0
1,3,15,6,7,1,6,1.0
1,3,15,6,7,5,6,1.0
1,3,15,6,7,1,8,1.0
1,3,15,6,7,6,8,1.0
1,3,15,5,6,2,5,1.0
1,3,15,5,6,5,5,1.0
1,3,15,5,6,6,5,1.0
1,3,15,5,6,8,5,1.0
1,3,15,5,6,1,6,1.0
1,3,15,5,6,5,6,1.0
1,3,15,5,6,1,8,1.0
1,3,15,5,6,6,8,1.0
1,3,15,4,5,2,5,1.0
1,3,15,4,5,5,5,1.0
1,3,15,4,5,6,5,1.0
1,3,15,4,5,8,5,1.0
1,3,15,4,5,1,6,1.0
1,3,15,4,5,5,6,1.0
1,3,15,4,5,1,8,1.0
1,3,15,4,5,6,8,1.0
1,3,15,3,4,2,5,1.0
1,3,15,3,4,5,5,1.0
1,3,15,3,4,6,5,1.0
1,3,15,3,4,8,5,1.0
1,3,15,3,4,1,6,1.0
1,3,15,3,4,5,6,1.0
1,3,15,3,4,1,8,1.0
1,3,15,3,4,6,8,1.0
1,3,15,2,3,2,5,0.21428699999999995
1,3,15,2,3,5,5,0.21428699999999995
1,3,15,2,3,6,5,0.21428699999999995
1,3,15,2,3,8,5,0.21428699999999995
1,3,15,2,3,1,6,0.333333
1,3,15,2,3,5,6,0.333333
1,3,15,2,3,1,8,0.227272
1,3,15,2,3,6,8,0.227272
1,3,15,1,2,2,5,0.16666800000000004
1,3,15,1,2,5,5,0.16666800000000004
1,3,15,1,2,6,5,0.16666800000000004
1,3,15,1,2,8,5,0.16666800000000004
1,3,15,1,2,1,6,0.2
1,3,15,1,2,5,6,0.2
1,3,15,1,2,1,8,0.5
1,3,15,1,2,6,8,0.5
1,3,15,0,1,2,5,0.16666800000000004
1,3,15,0,1,5,5,0.16666800000000004
1,3,15,0,1,6,5,0.16666800000000004
1,3,15,0,1,8,5,0.16666800000000004
1,3,15,0,1,1,6,0.2
1,3,15,0,1,5,6,0.2
1,3,15,0,1,1,8,0.227272
1,3,15,0,1,6,8,0.227272
1,3,14,13,14,1,3,1.0
1,3,14,13,14,5,3,1.0
1,3,14,13,14,6,3,1.0
1,3,14,12,13,2,5,1.0
1,3,14,12,13,5,5,1.0
1,3,14,12,13,6,5,1.0
1,3,14,12,13,8,5,1.0
1,3,14,12,13,1,6,1.0
1,3,14,12,13,5,6,1.0
1,3,14,11,12,2,5,0.21428699999999995
1,3,14,11,12,5,5,0.21428699999999995
1,3,14,11,12,6,5,0.21428699999999995
1,3,14,11,12,8,5,0.21428699999999995
1,3,14,11,12,1,6,0.2
1,3,14,11,12,5,6,0.2
1,3,14,11,12,1,8,0.227272
1,3,14,11,12,6,8,0.227272
1,3,14,10,11,2,5,0.21428699999999995
1,3,14,10,11,5,5,0.21428699999999995
1,3,14,10,11,6,5,0.21428699999999995
1,3,14,10,11,8,5,0.21428699999999995
1,3,14,10,11,1,6,0.2
1,3,14,10,11,5,6,0.2
1,3,14,10,11,1,8,0.227272
1,3,14,10,11,6,8,0.227272
1,3,14,9,10,2,5,0.16666800000000004
1,3,14,9,10,5,5,0.16666800000000004
1,3,14,9,10,6,5,0.16666800000000004
1,3,14,9,10,8,5,0.16666800000000004
1,3,14,9,10,1,6,0.2
1,3,14,9,10,5,6,0.2
1,3,14,9,10,1,8,0.5
1,3,14,9,10,6,8,0.5
1,3,14,8,9,2,5,0.16666800000000004
1,3,14,8,9,5,5,0.16666800000000004
1,3,14,8,9,6,5,0.16666800000000004
1,3,14,8,9,8,5,0.16666800000000004
1,3,14,8,9,1,6,0.333333
1,3,14,8,9,5,6,0.333333
1,3,14,8,9,1,8,0.5
1,3,14,8,9,6,8,0.5
1,3,14,7,8,2,5,0.16666800000000004
1,3,14,7,8,5,5,0.16666800000000004
1,3,14,7,8,6,5,0.16666800000000004
1,3,14,7,8,8,5,0.16666800000000004
1,3,14,7,8,1,6,0.2
1,3,14,7,8,5,6,0.2
1,3,14,7,8,1,8,0.227272
1,3,14,7,8,6,8,0.227272
1,3,14,6,7,2,5,1.0
1,3,14,6,7,5,5,1.0
1,3,14,6,7,6,5,1.0
1,3,14,6,7,8,5,1.0
1,3,14,6,7,1,6,1.0
1,3,14,6,7,5,6,1.0
1,3,14,6,7,1,8,1.0
1,3,14,6,7,6,8,1.0
1,3,14,5,6,2,5,1.0
1,3,14,5,6,5,5,1.0
1,3,14,5,6,6,5,1.0
1,3,14,5,6,8,5,1.0
1,3,14,5,6,1,6,1.0
1,3,14,5,6,5,6,1.0
1,3,14,5,6,1,8,1.0
1,3,14,5,6,6,8,1.0
1,3,14,4,5,2,5,1.0
1,3,14,4,5,5,5,1.0
1,3,14,4,5,6,5,1.0
1,3,14,4,5,8,5,1.0
1,3,14,4,5,1,6,1.0
1,3,14,4,5,5,6,1.0
1,3,14,4,5,1,8,1.0
1,3,14,4,5,6,8,1.0
1,3,14,3,4,2,5,1.0
1,3,14,3,4,5,5,1.0
1,3,14,3,4,6,5,1.0
1,3,14,3,4,8,5,1.0
1,3,14,3,4,1,6,1.0
1,3,14,3,4,5,6,1.0
1,3,14,3,4,1,8,1.0
1,3,14,3,4,6,8,1.0
1,3,14,2,3,2,5,0.21428699999999995
1,3,14,2,3,5,5,0.21428699999999995
1,3,14,2,3,6,5,0.21428699999999995
1,3,14,2,3,8,5,0.21428699999999995
1,3,14,2,3,1,6,0.333333
1,3,14,2,3,5,6,0.333333
1,3,14,2,3,1,8,0.227272
1,3,14,2,3,6,8,0.227272
1,3,14,1,2,2,5,0.16666800000000004
1,3,14,1,2,5,5,0.16666800000000004
1,3,14,1,2,6,5,0.16666800000000004
