trial,timestep,S1,S2,M1,M2,H1,H2,H3,H4,block_movement,task_type,block_size,first_sight
28,16,0,1,0,0,0,0,1,1,1,catch,3,0
28,17,0,1,1,0,0,0,1,1,1,catch,3,0
28,18,0,1,1,0,0,0,1,1,1,catch,3,0
28,19,0,1,1,0,0,0,1,1,1,catch,3,0
28,20,0,1,1,0,0,0,1,1,1,catch,3,0
28,21,0,1,1,0,0,0,1,1,1,catch,3,0
28,22,0,1,1,0,0,0,1,1,1,catch,3,0
28,23,0,1,1,0,0,0,1,1,1,catch,3,0
28,24,0,1,1,0,0,0,1,1,1,catch,3,0
28,25,0,1,1,0,0,0,1,1,1,catch,3,0
28,26,0,1,1,0,0,0,1,1,1,catch,3,0
28,27,0,1,1,0,0,0,1,1,1,catch,3,0
28,28,0,1,1,0,0,0,1,1,1,catch,3,0
28,29,0,1,1,0,0,0,1,1,1,catch,3,0
28,30,0,1,1,0,0,0,1,1,1,catch,3,0
28,31,0,1,1,0,0,0,1,1,1,catch,3,0
28,32,0,1,1,0,0,0,1,1,1,catch,3,0
28,33,0,1,1,0,0,0,1,1,1,catch,3,0
29,1,0,0,1,0,0,1,1,1,1,catch,3,0
29,2,0,0,0,0,0,1,0,0,1,catch,3,0
29,3,0,0,0,0,1,0,1,1,1,catch,3,0
29,4,0,0,0,0,1,0,1,1,1,catch,3,0
29,5,0,0,0,0,1,0,1,1,1,catch,3,0
29,6,0,0,0,0,1,0,1,1,1,catch,3,0
29,7,0,0,0,0,1,0,1,1,1,catch,3,0
29,8,0,0,0,0,1,0,1,1,1,catch,3,0
29,9,0,0,0,0,1,0,1,1,1,catch,3,0
29,10,0,0,0,0,1,0,1,1,1,catch,3,0
29,11,0,0,0,0,1,0,1,1,1,catch,3,0
29,12,1,0,0,0,1,0,1,1,1,catch,3,1
29,13,1,0,1,0,1,0,1,0,1,catch,3,0
29,14,1,0,1,0,0,0,1,0,1,catch,3,0
29,15,1,0,0,0,0,1,0,0,1,catch,3,0
29,16,1,1,0,0,1,1,1,1,1,catch,3,0
29,17,0,1,0,0,0,0,1,1,1,catch,3,0
29,18,0,1,1,0,0,0,1,1,1,catch,3,0
29,19,0,1,1,0,0,0,1,1,1,catch,3,0
29,20,0,1,1,0,0,0,1,1,1,catch,3,0
29,21,0,1,1,0,0,0,1,1,1,catch,3,0
29,22,0,1,1,0,0,0,1,1,1,catch,3,0
29,23,0,1,1,0,0,0,1,1,1,catch,3,0
29,24,0,1,1,0,0,0,1,1,1,catch,3,0
29,25,0,1,1,0,0,0,1,1,1,catch,3,0
29,26,0,1,1,0,0,0,1,1,1,catch,3,0
29,27,0,1,1,0,0,0,1,1,1,catch,3,0
29,28,0,1,1,0,0,0,1,1,1,catch,3,0
29,29,0,1,1,0,0,0,1,1,1,catch,3,0
29,30,0,1,1,0,0,0,1,1,1,catch,3,0
29,31,0,1,1,0,0,0,1,1,1,catch,3,0
29,32,0,1,1,0,0,0,1,1,1,catch,3,0
29,33,0,1,1,0,0,0,1,1,1,catch,3,0
30,1,0,0,1,1,0,1,1,1,1,catch,3,0
30,2,0,0,0,0,0,1,0,0,1,catch,3,0
30,3,0,0,0,0,1,0,1,1,1,catch,3,0
30,4,0,0,0,0,1,0,1,1,1,catch,3,0
30,5,0,0,0,0,1,0,1,1,1,catch,3,0
30,6,0,0,0,0,1,0,1,1,1,catch,3,0
30,7,0,0,0,0,1,0,1,1,1,catch,3,0
30,8,0,0,0,0,1,0,1,1,1,catch,3,0
30,9,0,0,0,0,1,0,1,1,1,catch,3,0
30,10,0,0,0,0,1,0,1,1,1,catch,3,0
30,11,0,0,0,0,1,0,1,1,1,catch,3,0
30,12,1,0,0,0,1,0,1,1,1,catch,3,1
30,13,1,0,1,0,1,0,1,0,1,catch,3,0
30,14,1,0,1,0,0,0,1,0,1,catch,3,0
30,15,1,0,0,0,0,1,0,0,1,catch,3,0
30,16,1,1,0,0,1,1,1,1,1,catch,3,0
30,17,0,1,0,0,0,0,1,1,1,catch,3,0
30,18,0,1,1,0,0,0,1,1,1,catch,3,0
30,19,0,1,1,0,0,0,1,1,1,catch,3,0
30,20,0,1,1,0,0,0,1,1,1,catch,3,0
30,21,0,1,1,0,0,0,1,1,1,catch,3,0
30,22,0,1,1,0,0,0,1,1,1,catch,3,0
30,23,0,1,1,0,0,0,1,1,1,catch,3,0
30,24,0,1,1,0,0,0,1,1,1,catch,3,0
30,25,0,1,1,0,0,0,1,1,1,catch,3,0
30,26,0,1,1,0,0,0,1,1,1,catch,3,0
30,27,0,1,1,0,0,0,1,1,1,catch,3,0
30,28,0,1,1,0,0,0,1,1,1,catch,3,0
30,29,0,1,1,0,0,0,1,1,1,catch,3,0
30,30,0,1,1,0,0,0,1,1,1,catch,3,0
30,31,0,1,1,0,0,0,1,1,1,catch,3,0
30,32,0,1,1,0,0,0,1,1,1,catch,3,0
30,33,0,1,1,0,0,0,1,1,1,catch,3,0
31,1,0,1,1,1,0,1,1,1,1,catch,3,1
31,2,0,0,0,0,0,0,1,0,1,catch,3,0
31,3,0,0,1,0,0,1,0,1,1,catch,3,0
31,4,0,0,0,0,0,1,1,1,1,catch,3,0
31,5,0,0,0,0,0,1,0,0,1,catch,3,0
31,6,0,0,0,0,1,0,1,1,1,catch,3,0
31,7,0,0,0,0,1,0,1,1,1,catch,3,0
31,8,0,0,0,0,1,0,1,1,1,catch,3,0
31,9,0,0,0,0,1,0,1,1,1,catch,3,0
31,10,0,0,0,0,1,0,1,1,1,catch,3,0
31,11,0,0,0,0,1,0,1,1,1,catch,3,0
31,12,0,0,0,0,1,0,1,1,1,catch,3,0
31,13,0,0,0,0,1,0,1,1,1,catch,3,0
31,14,1,0,0,0,1,0,1,1,1,catch,3,0
31,15,1,0,1,0,1,0,1,0,1,catch,3,0
31,16,1,0,1,0,0,0,1,0,1,catch,3,0
31,17,1,0,0,0,0,1,0,0,1,catch,3,0
31,18,1,1,0,0,1,1,1,1,1,catch,3,0
31,19,0,1,0,0,0,0,1,1,1,catch,3,0
31,20,0,1,1,0,0,0,1,1,1,catch,3,0
31,21,0,1,1,0,0,0,1,1,1,catch,3,0
31,22,0,1,1,0,0,0,1,1,1,catch,3,0
31,23,0,1,1,0,0,0,1,1,1,catch,3,0
31,24,0,1,1,0,0,0,1,1,1,catch,3,0
31,25,0,1,1,0,0,0,1,1,1,catch,3,0
31,26,0,1,1,0,0,0,1,1,1,catch,3,0
31,27,0,1,1,0,0,0,1,1,1,catch,3,0
31,28,0,1,1,0,0,0,1,1,1,catch,3,0
31,29,0,1,1,0,0,0,1,1,1,catch,3,0
31,30,0,1,1,0,0,0,1,1,1,catch,3,0
31,31,0,1,1,0,0,0,1,1,1,catch,3,0
31,32,0,1,1,0,0,0,1,1,1,catch,3,0
31,33,0,1,1,0,0,0,1,1,1,catch,3,0
32,1,1,1,0,1,0,1,1,1,-1,avoid,4,1
32,2,1,1,0,0,0,1,1,1,-1,avoid,4,0
32,3,1,0,0,0,0,1,1,1,-1,avoid,4,0
32,4,1,0,0,0,0,1,0,1,-1,avoid,4,0
32,5,0,0,0,0,0,1,1,1,-1,avoid,4,0
32,6,0,0,0,0,0,1,0,0,-1,avoid,4,0
32,7,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,8,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,9,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,10,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,11,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,12,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,13,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,14,0,0,0,0,1,0,1,1,-1,avoid,4,0
32,15,0,1,0,0,1,0,1,1,-1,avoid,4,0
32,16,0,1,0,0,0,1,1,1,-1,avoid,4,0
32,17,1,1,0,0,0,0,1,0,-1,avoid,4,0
32,18,1,1,0,0,0,1,1,0,-1,avoid,4,0
32,19,1,0,0,0,1,1,1,1,-1,avoid,4,0
32,20,1,0,0,0,1,1,1,1,-1,avoid,4,0
32,21,0,0,0,0,1,1,1,1,-1,avoid,4,0
32,22,0,0,1,0,1,1,1,0,-1,avoid,4,0
32,23,0,0,1,0,1,1,1,0,-1,avoid,4,0
32,24,0,0,1,0,1,1,1,0,-1,avoid,4,0
32,25,0,0,1,0,1,1,1,0,-1,avoid,4,0
32,26,0,1,1,0,1,1,1,0,-1,avoid,4,0
32,27,1,1,1,0,0,1,1,0,-1,avoid,4,0
32,28,1,1,0,0,1,1,1,1,-1,avoid,4,0
32,29,1,0,0,0,0,0,1,1,-1,avoid,4,0
32,30,1,0,0,0,1,1,0,0,-1,avoid,4,0
32,31,1,0,0,1,1,0,0,1,-1,avoid,4,0
32,32,0,0,1,1,1,0,0,1,-1,avoid,4,0
32,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
33,1,1,1,0,1,0,1,1,1,-1,avoid,4,1
33,2,1,0,0,0,0,1,1,1,-1,avoid,4,0
33,3,1,0,0,0,0,1,0,1,-1,avoid,4,0
33,4,0,0,0,0,0,1,1,1,-1,avoid,4,0
33,5,0,0,0,0,0,1,0,0,-1,avoid,4,0
33,6,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,7,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,8,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,9,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,10,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,11,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,12,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,13,0,0,0,0,1,0,1,1,-1,avoid,4,0
33,14,0,1,0,0,1,0,1,1,-1,avoid,4,0
33,15,0,1,0,0,0,1,1,1,-1,avoid,4,0
33,16,1,1,0,0,0,0,1,0,-1,avoid,4,0
33,17,1,1,0,0,0,1,1,0,-1,avoid,4,0
33,18,1,0,0,0,1,1,1,1,-1,avoid,4,0
33,19,1,0,0,0,1,1,1,1,-1,avoid,4,0
33,20,0,0,0,0,1,1,1,1,-1,avoid,4,0
33,21,0,0,1,0,1,1,1,0,-1,avoid,4,0
33,22,0,0,1,0,1,1,1,0,-1,avoid,4,0
33,23,0,0,1,0,1,1,1,0,-1,avoid,4,0
33,24,0,0,1,0,1,1,1,0,-1,avoid,4,0
33,25,0,1,1,0,1,1,1,0,-1,avoid,4,0
33,26,1,1,1,0,0,1,1,0,-1,avoid,4,0
33,27,1,1,0,0,1,1,1,1,-1,avoid,4,0
33,28,1,0,0,0,0,0,1,1,-1,avoid,4,0
33,29,1,0,0,0,1,1,0,0,-1,avoid,4,0
33,30,1,0,0,1,1,0,0,1,-1,avoid,4,0
33,31,0,0,1,1,1,0,0,1,-1,avoid,4,0
33,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
33,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
34,1,1,0,0,0,0,1,1,1,-1,avoid,4,1
34,2,0,0,0,0,0,1,0,1,-1,avoid,4,0
34,3,0,0,0,0,0,1,1,1,-1,avoid,4,0
34,4,0,0,0,0,0,1,0,0,-1,avoid,4,0
34,5,0,0,0,0,1,0,1,1,-1,avoid,4,0
34,6,0,0,0,0,1,0,1,1,-1,avoid,4,0
34,7,0,0,0,0,1,0,1,1,-1,avoid,4,0
34,8,0,0,0,0,1,0,1,1,-1,avoid,4,0
34,9,0,0,0,0,1,0,1,1,-1,avoid,4,0
34,10,0,0,0,0,1,0,1,1,-1,avoid,4,0
34,11,0,0,0,0,1,0,1,1,-1,avoid,4,0
34,12,0,1,0,0,1,0,1,1,-1,avoid,4,0
34,13,0,1,0,0,0,1,1,1,-1,avoid,4,0
34,14,1,1,0,0,0,0,1,0,-1,avoid,4,0
34,15,1,1,0,0,0,1,1,0,-1,avoid,4,0
34,16,1,0,0,0,1,1,1,1,-1,avoid,4,0
34,17,1,0,0,0,1,1,1,1,-1,avoid,4,0
34,18,0,0,0,0,1,1,1,1,-1,avoid,4,0
34,19,0,0,1,0,1,1,1,0,-1,avoid,4,0
34,20,0,0,1,0,1,1,1,0,-1,avoid,4,0
34,21,0,0,1,0,1,1,1,0,-1,avoid,4,0
34,22,0,0,1,0,1,1,1,0,-1,avoid,4,0
34,23,0,1,1,0,1,1,1,0,-1,avoid,4,0
34,24,1,1,1,0,0,1,1,0,-1,avoid,4,0
34,25,1,1,0,0,1,1,1,1,-1,avoid,4,0
34,26,1,0,0,0,0,0,1,1,-1,avoid,4,0
34,27,1,0,0,0,1,1,0,0,-1,avoid,4,0
34,28,1,0,0,1,1,0,0,1,-1,avoid,4,0
34,29,0,0,1,1,1,0,0,1,-1,avoid,4,0
34,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
34,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
34,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
34,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
35,1,0,0,0,0,0,1,1,1,-1,avoid,4,0
35,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
35,3,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,4,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,5,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,6,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,7,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,8,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,9,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,10,0,0,0,0,1,0,1,1,-1,avoid,4,0
35,11,0,1,0,0,1,0,1,1,-1,avoid,4,1
35,12,0,1,0,0,0,1,1,1,-1,avoid,4,0
35,13,1,1,0,0,0,0,1,0,-1,avoid,4,0
35,14,1,1,0,0,0,1,1,0,-1,avoid,4,0
35,15,1,0,0,0,1,1,1,1,-1,avoid,4,0
35,16,1,0,0,0,1,1,1,1,-1,avoid,4,0
35,17,0,0,0,0,1,1,1,1,-1,avoid,4,0
35,18,0,0,1,0,1,1,1,0,-1,avoid,4,0
35,19,0,0,1,0,1,1,1,0,-1,avoid,4,0
35,20,0,0,1,0,1,1,1,0,-1,avoid,4,0
35,21,0,0,1,0,1,1,1,0,-1,avoid,4,0
35,22,0,1,1,0,1,1,1,0,-1,avoid,4,0
35,23,1,1,1,0,0,1,1,0,-1,avoid,4,0
35,24,1,1,0,0,1,1,1,1,-1,avoid,4,0
35,25,1,0,0,0,0,0,1,1,-1,avoid,4,0
35,26,1,0,0,0,1,1,0,0,-1,avoid,4,0
35,27,1,0,0,1,1,0,0,1,-1,avoid,4,0
35,28,0,0,1,1,1,0,0,1,-1,avoid,4,0
35,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
35,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
35,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
35,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
35,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
36,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
36,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
36,3,0,0,0,0,1,0,1,1,-1,avoid,4,0
36,4,0,0,0,0,1,0,1,1,-1,avoid,4,0
36,5,0,0,0,0,1,0,1,1,-1,avoid,4,0
36,6,0,0,0,0,1,0,1,1,-1,avoid,4,0
36,7,0,0,0,0,1,0,1,1,-1,avoid,4,0
36,8,0,0,0,0,1,0,1,1,-1,avoid,4,0
36,9,0,1,0,0,1,0,1,1,-1,avoid,4,1
36,10,0,1,0,0,0,1,1,1,-1,avoid,4,0
36,11,1,1,0,0,0,0,1,0,-1,avoid,4,0
36,12,1,1,0,0,0,1,1,0,-1,avoid,4,0
36,13,1,0,0,0,1,1,1,1,-1,avoid,4,0
36,14,1,0,0,0,1,1,1,1,-1,avoid,4,0
36,15,0,0,0,0,1,1,1,1,-1,avoid,4,0
36,16,0,0,1,0,1,1,1,0,-1,avoid,4,0
36,17,0,0,1,0,1,1,1,0,-1,avoid,4,0
36,18,0,0,1,0,1,1,1,0,-1,avoid,4,0
36,19,0,0,1,0,1,1,1,0,-1,avoid,4,0
36,20,0,1,1,0,1,1,1,0,-1,avoid,4,0
36,21,1,1,1,0,0,1,1,0,-1,avoid,4,0
36,22,1,1,0,0,1,1,1,1,-1,avoid,4,0
36,23,1,0,0,0,0,0,1,1,-1,avoid,4,0
36,24,1,0,0,0,1,1,0,0,-1,avoid,4,0
36,25,1,0,0,1,1,0,0,1,-1,avoid,4,0
36,26,0,0,1,1,1,0,0,1,-1,avoid,4,0
36,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
36,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
36,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
36,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
36,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
36,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
36,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
37,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
37,3,0,0,0,0,1,0,1,1,-1,avoid,4,0
37,4,0,0,0,0,1,0,1,1,-1,avoid,4,0
37,5,0,0,0,0,1,0,1,1,-1,avoid,4,0
37,6,0,0,0,0,1,0,1,1,-1,avoid,4,0
37,7,0,0,0,0,1,0,1,1,-1,avoid,4,0
37,8,0,1,0,0,1,0,1,1,-1,avoid,4,1
37,9,0,1,0,0,0,1,1,1,-1,avoid,4,0
37,10,1,1,0,0,0,0,1,0,-1,avoid,4,0
37,11,1,1,0,0,0,1,1,0,-1,avoid,4,0
37,12,1,0,0,0,1,1,1,1,-1,avoid,4,0
37,13,1,0,0,0,1,1,1,1,-1,avoid,4,0
37,14,0,0,0,0,1,1,1,1,-1,avoid,4,0
37,15,0,0,1,0,1,1,1,0,-1,avoid,4,0
37,16,0,0,1,0,1,1,1,0,-1,avoid,4,0
37,17,0,0,1,0,1,1,1,0,-1,avoid,4,0
37,18,0,0,1,0,1,1,1,0,-1,avoid,4,0
37,19,0,1,1,0,1,1,1,0,-1,avoid,4,0
37,20,1,1,1,0,0,1,1,0,-1,avoid,4,0
37,21,1,1,0,0,1,1,1,1,-1,avoid,4,0
37,22,1,0,0,0,0,0,1,1,-1,avoid,4,0
37,23,1,0,0,0,1,1,0,0,-1,avoid,4,0
37,24,1,0,0,1,1,0,0,1,-1,avoid,4,0
37,25,0,0,1,1,1,0,0,1,-1,avoid,4,0
37,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
37,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
38,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
38,3,0,0,0,0,1,0,1,1,-1,avoid,4,0
38,4,0,0,0,0,1,0,1,1,-1,avoid,4,0
38,5,0,0,0,0,1,0,1,1,-1,avoid,4,0
38,6,0,0,0,0,1,0,1,1,-1,avoid,4,0
38,7,0,1,0,0,1,0,1,1,-1,avoid,4,1
38,8,0,1,0,0,0,1,1,1,-1,avoid,4,0
38,9,1,1,0,0,0,0,1,0,-1,avoid,4,0
38,10,1,1,0,0,0,1,1,0,-1,avoid,4,0
38,11,1,0,0,0,1,1,1,1,-1,avoid,4,0
38,12,1,0,0,0,1,1,1,1,-1,avoid,4,0
38,13,0,0,0,0,1,1,1,1,-1,avoid,4,0
38,14,0,0,1,0,1,1,1,0,-1,avoid,4,0
38,15,0,0,1,0,1,1,1,0,-1,avoid,4,0
38,16,0,0,1,0,1,1,1,0,-1,avoid,4,0
38,17,0,0,1,0,1,1,1,0,-1,avoid,4,0
38,18,0,1,1,0,1,1,1,0,-1,avoid,4,0
38,19,1,1,1,0,0,1,1,0,-1,avoid,4,0
38,20,1,1,0,0,1,1,1,1,-1,avoid,4,0
38,21,1,0,0,0,0,0,1,1,-1,avoid,4,0
38,22,1,0,0,0,1,1,0,0,-1,avoid,4,0
38,23,1,0,0,1,1,0,0,1,-1,avoid,4,0
38,24,0,0,1,1,1,0,0,1,-1,avoid,4,0
38,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
38,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
39,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
39,3,0,0,0,0,1,0,1,1,-1,avoid,4,0
39,4,0,0,0,0,1,0,1,1,-1,avoid,4,0
39,5,0,0,0,0,1,0,1,1,-1,avoid,4,0
39,6,0,1,0,0,1,0,1,1,-1,avoid,4,1
39,7,0,1,0,0,0,1,1,1,-1,avoid,4,0
39,8,1,1,0,0,0,0,1,0,-1,avoid,4,0
39,9,1,1,0,0,0,1,1,0,-1,avoid,4,0
39,10,1,0,0,0,1,1,1,1,-1,avoid,4,0
39,11,1,0,0,0,1,1,1,1,-1,avoid,4,0
39,12,0,0,0,0,1,1,1,1,-1,avoid,4,0
39,13,0,0,1,0,1,1,1,0,-1,avoid,4,0
39,14,0,0,1,0,1,1,1,0,-1,avoid,4,0
39,15,0,0,1,0,1,1,1,0,-1,avoid,4,0
39,16,0,0,1,0,1,1,1,0,-1,avoid,4,0
39,17,0,1,1,0,1,1,1,0,-1,avoid,4,0
39,18,1,1,1,0,0,1,1,0,-1,avoid,4,0
39,19,1,1,0,0,1,1,1,1,-1,avoid,4,0
39,20,1,0,0,0,0,0,1,1,-1,avoid,4,0
39,21,1,0,0,0,1,1,0,0,-1,avoid,4,0
39,22,1,0,0,1,1,0,0,1,-1,avoid,4,0
39,23,0,0,1,1,1,0,0,1,-1,avoid,4,0
39,24,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
39,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
40,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
40,3,0,0,0,0,1,0,1,1,-1,avoid,4,0
40,4,0,0,0,0,1,0,1,1,-1,avoid,4,0
40,5,0,1,0,0,1,0,1,1,-1,avoid,4,1
40,6,0,1,0,0,0,1,1,1,-1,avoid,4,0
40,7,1,1,0,0,0,0,1,0,-1,avoid,4,0
40,8,1,1,0,0,0,1,1,0,-1,avoid,4,0
40,9,1,0,0,0,1,1,1,1,-1,avoid,4,0
40,10,1,0,0,0,1,1,1,1,-1,avoid,4,0
40,11,0,0,0,0,1,1,1,1,-1,avoid,4,0
40,12,0,0,1,0,1,1,1,0,-1,avoid,4,0
40,13,0,0,1,0,1,1,1,0,-1,avoid,4,0
40,14,0,0,1,0,1,1,1,0,-1,avoid,4,0
40,15,0,0,1,0,1,1,1,0,-1,avoid,4,0
40,16,0,1,1,0,1,1,1,0,-1,avoid,4,0
40,17,1,1,1,0,0,1,1,0,-1,avoid,4,0
40,18,1,1,0,0,1,1,1,1,-1,avoid,4,0
40,19,1,0,0,0,0,0,1,1,-1,avoid,4,0
40,20,1,0,0,0,1,1,0,0,-1,avoid,4,0
40,21,1,0,0,1,1,0,0,1,-1,avoid,4,0
40,22,0,0,1,1,1,0,0,1,-1,avoid,4,0
40,23,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,24,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
40,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
41,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
41,3,0,0,0,0,1,0,1,1,-1,avoid,4,0
41,4,0,1,0,0,1,0,1,1,-1,avoid,4,1
41,5,0,1,0,0,0,1,1,1,-1,avoid,4,0
41,6,1,1,0,0,0,0,1,0,-1,avoid,4,0
41,7,1,1,0,0,0,1,1,0,-1,avoid,4,0
41,8,1,0,0,0,1,1,1,1,-1,avoid,4,0
41,9,1,0,0,0,1,1,1,1,-1,avoid,4,0
41,10,0,0,0,0,1,1,1,1,-1,avoid,4,0
41,11,0,0,1,0,1,1,1,0,-1,avoid,4,0
41,12,0,0,1,0,1,1,1,0,-1,avoid,4,0
41,13,0,0,1,0,1,1,1,0,-1,avoid,4,0
41,14,0,0,1,0,1,1,1,0,-1,avoid,4,0
41,15,0,1,1,0,1,1,1,0,-1,avoid,4,0
41,16,1,1,1,0,0,1,1,0,-1,avoid,4,0
41,17,1,1,0,0,1,1,1,1,-1,avoid,4,0
41,18,1,0,0,0,0,0,1,1,-1,avoid,4,0
41,19,1,0,0,0,1,1,0,0,-1,avoid,4,0
41,20,1,0,0,1,1,0,0,1,-1,avoid,4,0
41,21,0,0,1,1,1,0,0,1,-1,avoid,4,0
41,22,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,23,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,24,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
41,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
42,2,0,0,0,0,0,1,0,0,-1,avoid,4,0
42,3,0,1,0,0,1,0,1,1,-1,avoid,4,1
42,4,0,1,0,0,0,1,1,1,-1,avoid,4,0
42,5,1,1,0,0,0,0,1,0,-1,avoid,4,0
42,6,1,1,0,0,0,1,1,0,-1,avoid,4,0
42,7,1,0,0,0,1,1,1,1,-1,avoid,4,0
42,8,1,0,0,0,1,1,1,1,-1,avoid,4,0
42,9,0,0,0,0,1,1,1,1,-1,avoid,4,0
42,10,0,0,1,0,1,1,1,0,-1,avoid,4,0
